,size,total_sqft,bath,balcony,price,site_location
484,3.0,1464.0,3.0,2,5600000.0,Aundh Road
485,4.0,2447.5,4.0,3,21400000.0,Balaji Nagar
486,4.0,2000.0,4.0,2,9900000.0,Baner
487,2.0,1208.0,2.0,1,4900000.0,Baner road
488,2.0,1130.0,2.0,2,6000000.0,Bhandarkar Road
489,3.0,1753.0,3.0,2,12000000.0,Bhavani Peth
490,4.5,2447.5,4.5,3,21400000.0,Bibvewadi
491,3.0,830.5,3.0,2,5800000.0,Bopodi
492,2.0,1196.0,2.0,2,9442000.0,Budhwar Peth
493,2.0,1150.0,3.0,3,5250000.0,Bund Garden
494,2.0,1128.0,2.0,1,6300000.0,Camp
495,2.0,1000.0,2.0,1,5300000.0,Chandan Nagar
496,2.0,1035.0,2.0,1,4500000.0,Dapodi
497,2.0,950.0,2.0,1,3200000.0,Deccan Gymkhana
498,3.0,1075.0,2.0,1,3600000.0,Dehu Road
499,2.0,1040.0,2.0,1,4850000.0,Dhankawadi
500,2.0,830.5,2.0,1,4500000.0,Dhayari Phata
501,3.0,1511.0,3.0,1,9500000.0,Dhole Patil
502,3.0,1300.0,3.0,1,5800000.0,Erandwane
503,3.0,1545.0,3.0,1,6875000.0,Fatima Nagar
504,1.5,830.5,2.0,0,2600000.0,Fergusson College
505,2.0,1062.0,2.0,3,3800000.0,Ganesh Peth
506,2.0,1115.0,2.0,1,4000000.0,Ganeshkhind
507,2.0,1000.0,2.0,1,3500000.0,Ghorpade Peth
508,2.0,883.0,2.0,1,4500000.0,Ghorpadi
509,2.0,1195.0,2.0,1,7000000.0,Gokhale Nagar
510,4.0,1200.0,3.0,1,16500000.0,Gultekdi
511,1.5,830.5,1.5,0,4100000.0,Guruwar peth
512,2.0,1246.0,2.0,1,6700000.0,Hadapsar
513,4.0,830.5,4.0,2,9000000.0,Hadapsar Industrial
514,4.0,2447.5,4.0,2,14500000.0,Hingne Khurd
515,4.0,1600.0,4.0,1,8000000.0,Jangali Maharaj
516,4.0,2447.5,4.5,3,15400000.0,Kalyani Nagar
518,4.0,2447.5,4.5,1,21400000.0,Karve Road
519,3.0,1175.0,2.0,2,4800000.0,Kasba Peth
520,3.0,1595.0,3.0,2,11500000.0,Katraj
521,2.0,1353.0,2.0,2,11000000.0,Khadaki
522,3.0,1599.0,3.0,2,12500000.0,Khadki
523,2.0,1150.0,2.0,1,7000000.0,Kharadi
524,4.0,2447.5,4.5,1,21400000.0,Kondhwa
525,2.0,1155.0,2.0,2,4274000.0,Kondhwa Budruk
526,1.5,1200.0,2.0,0,8500000.0,Kondhwa Khurd
527,2.0,1000.0,2.0,1,2500000.0,Koregaon Park
529,3.0,1867.0,3.0,1,16000000.0,Law College
530,2.0,1251.0,2.0,1,4700000.0,Laxmi Road
531,2.0,1028.0,2.0,1,4550000.0,Lulla Nagar
532,2.0,1222.0,2.0,2,4500000.0,Mahatma Gandhi
533,3.0,1170.0,2.0,1,6600000.0,Mangalwar peth
534,3.0,2400.0,4.0,1,21400000.0,Manik Bagh
535,3.0,1385.0,2.0,2,4848000.0,Market yard
536,2.0,1372.0,2.0,1,6800000.0,Model colony
537,3.0,1282.0,2.0,2,4900000.0,Mukund Nagar
538,4.5,2447.5,4.5,3,21000000.0,Mundhawa
539,4.5,2447.5,3.0,1,21400000.0,Nagar Road
540,2.0,1135.0,2.0,1,3972999.0,Nana Peth
541,3.0,1768.0,3.0,2,10100000.0,Narayan Peth
542,3.0,1325.0,2.0,1,9000000.0,Narayangaon
543,3.0,1599.0,3.0,2,9900000.0,Navi Peth
544,3.0,1500.0,3.0,1,6195000.0,Padmavati
545,3.0,2447.5,3.0,0,21400000.0,Parvati Darshan
546,2.0,1286.0,2.0,2,6300000.0,Pashan
547,4.5,2447.5,4.5,1,14000000.0,Paud Road
549,2.0,1195.0,2.0,0,6377000.0,Prabhat Road
550,3.0,2447.5,4.5,2,21400000.0,Pune Railway
551,2.0,1102.0,2.0,2,5367000.0,Rasta Peth
552,2.0,1350.0,2.0,2,5400000.0,Raviwar Peth
553,3.0,1200.0,2.0,2,4200000.0,Sadashiv Peth
554,4.5,1300.0,4.5,0,14500000.0,Sahakar Nagar
555,2.0,1800.0,1.5,1,8000000.0,Salunke Vihar
556,2.0,950.0,2.0,1,4000000.0,Sasson Road
557,1.5,830.5,1.5,1,2725000.0,Satara Road
558,2.0,830.5,2.0,1,2500000.0,Senapati Bapat
559,4.0,1780.0,4.0,3,17500000.0,Shaniwar Peth
560,2.0,1056.0,2.0,1,8000000.0,Shivaji Nagar
561,1.5,830.5,1.5,1,3332000.0,Shukrawar Peth
562,2.0,1080.0,2.0,2,5000000.0,Sinhagad Road
563,3.0,2225.0,3.0,1,16000000.0,Somwar Peth
564,2.0,1126.0,2.0,1,2815000.0,Swargate
565,3.0,1490.0,3.0,1,8400000.0,Tilak Road
566,4.0,2000.0,4.0,1,21400000.0,Uruli Devachi
567,3.0,1550.0,3.0,3,10000000.0,Vadgaon Budruk
568,3.0,1600.0,3.0,2,8600000.0,Wadgaon Sheri
569,2.0,1160.0,2.0,1,5500000.0,Viman Nagar
570,4.0,2447.5,4.0,3,21400000.0,Vishrant Wadi
571,3.0,2100.0,3.0,2,12500000.0,Wagholi
572,2.0,1404.0,2.0,1,6930000.0,Wakadewadi
573,4.0,2230.0,4.0,3,21400000.0,Wanowrie
575,3.0,1305.0,2.0,1,5870000.0,Yerawada
576,2.0,1230.0,2.0,2,8000000.0,Alandi Road
577,2.0,1200.0,2.0,0,6500000.0,Ambegaon Budruk
578,3.0,1460.0,3.0,1,7300000.0,Anandnagar
580,2.0,967.0,2.0,3,4500000.0,Aundh Road
581,1.5,830.5,1.5,1,3600000.0,Balaji Nagar
582,1.5,830.5,1.5,2,4600000.0,Baner
583,3.0,2447.5,3.0,2,21400000.0,Baner road
584,3.0,1578.0,3.0,1,18000000.0,Bhandarkar Road
585,2.0,1020.0,2.0,1,4895000.0,Bhavani Peth
586,2.0,1020.0,2.0,1,4000000.0,Bibvewadi
587,2.0,1253.0,2.0,1,10200000.0,Bopodi
588,2.0,1180.0,2.0,2,4200000.0,Budhwar Peth
589,2.0,961.0,2.0,2,3800000.0,Bund Garden
590,3.0,1419.0,3.0,3,7500000.0,Camp
591,3.0,1709.0,3.0,2,15000000.0,Chandan Nagar
592,2.0,1600.0,2.0,0,11500000.0,Dapodi
593,1.5,830.5,1.5,1,1850000.0,Deccan Gymkhana
594,2.0,1100.0,2.0,2,9800000.0,Dehu Road
595,3.0,1430.0,2.0,1,6500000.0,Dhankawadi
596,2.0,1260.0,2.0,2,4500000.0,Dhayari Phata
597,3.0,1630.0,3.0,2,8500000.0,Dhole Patil
598,3.0,1249.0,3.0,2,4471000.0,Erandwane
599,3.0,1450.0,2.0,3,8500000.0,Fatima Nagar
600,3.0,2447.5,3.0,1,21400000.0,Fergusson College
601,1.5,830.5,1.5,0,9000000.0,Ganesh Peth
602,1.5,834.0,1.5,1,6000000.0,Ganeshkhind
603,3.0,1125.0,4.0,1,7000000.0,Ghorpade Peth
604,3.0,2060.0,3.0,2,14000000.0,Ghorpadi
605,4.5,2447.5,4.5,3,21400000.0,Gokhale Nagar
606,2.0,891.0,2.0,1,2500000.0,Gultekdi
607,2.0,1133.0,2.0,1,4907000.0,Guruwar peth
608,3.0,1075.0,2.0,1,3700000.0,Hadapsar
609,4.0,2447.5,4.5,2,21400000.0,Hadapsar Industrial
610,4.0,2440.0,4.5,2,21400000.0,Hingne Khurd
611,2.0,1200.0,2.0,2,5500000.0,Jangali Maharaj
612,2.0,1075.0,2.0,2,4580000.0,Kalyani Nagar
613,2.0,1140.0,2.0,2,4000000.0,Karve Nagar
614,4.5,940.0,4.0,2,15000000.0,Karve Road
615,4.5,2160.0,4.5,1,21400000.0,Kasba Peth
616,2.0,1090.0,2.0,1,4200000.0,Katraj
617,4.0,1500.0,4.0,1,7000000.0,Khadaki
618,4.0,2447.5,4.0,2,21400000.0,Khadki
620,3.0,1920.0,3.0,2,13400000.0,Kondhwa
621,2.0,1374.0,2.0,2,9500000.0,Kondhwa Budruk
622,3.0,1445.0,3.0,2,9500000.0,Kondhwa Khurd
623,1.5,830.5,1.5,1,3600000.0,Koregaon Park
624,3.0,1500.0,3.0,3,9500000.0,Kothrud
625,3.0,1720.0,3.0,3,10000000.0,Law College
626,3.0,1400.0,3.0,2,6000000.0,Laxmi Road
627,2.0,1030.0,2.0,2,4900000.0,Lulla Nagar
628,2.0,1200.0,2.0,1,8500000.0,Mahatma Gandhi
629,3.0,1375.0,3.0,2,7000000.0,Mangalwar peth
631,3.0,2250.0,3.0,2,16000000.0,Market yard
632,2.0,1000.0,2.0,2,5000000.0,Model colony
633,1.5,830.5,1.5,0,2500000.0,Mukund Nagar
634,4.0,2447.5,4.0,3,21400000.0,Mundhawa
635,2.0,883.0,2.0,1,2900000.0,Nagar Road
636,3.0,1820.0,2.0,3,8600000.0,Nana Peth
637,3.0,1440.0,2.0,3,6500000.0,Narayan Peth
638,4.5,2447.5,4.0,1,16000000.0,Narayangaon
639,4.0,2447.5,4.5,2,21400000.0,Navi Peth
640,2.0,1225.0,2.0,2,4800000.0,Padmavati
641,3.0,2447.5,3.0,1,21400000.0,Parvati Darshan
642,2.0,875.0,2.0,3,5280000.0,Pashan
643,1.5,830.5,1.5,2,4000000.0,Paud Road
644,2.0,1180.0,2.0,3,8000000.0,Pirangut
645,2.0,1194.0,2.0,2,4700000.0,Prabhat Road
646,3.0,1500.0,2.0,2,6200000.0,Pune Railway
647,2.0,1160.0,2.0,2,5220000.0,Rasta Peth
649,3.0,2378.0,3.0,1,21400000.0,Sadashiv Peth
650,2.0,1128.0,2.0,1,6000000.0,Sahakar Nagar
651,3.0,1500.0,3.0,1,15000000.0,Salunke Vihar
652,3.0,1220.0,2.0,1,3522999.0,Sasson Road
653,2.0,1210.0,2.0,2,5800000.0,Satara Road
654,3.0,1100.0,2.0,1,5800000.0,Senapati Bapat
655,3.0,1200.0,3.0,2,4600000.0,Shaniwar Peth
657,3.0,1641.0,3.0,2,6600000.0,Shukrawar Peth
658,2.0,1200.0,2.0,1,4500000.0,Sinhagad Road
659,2.0,1260.0,2.0,1,6739000.0,Somwar Peth
660,3.0,1720.0,3.0,3,7800000.0,Swargate
661,2.0,1120.0,2.0,0,4813000.0,Tilak Road
662,2.0,1210.0,2.0,1,4598000.0,Uruli Devachi
663,4.0,2200.0,4.0,2,20000000.0,Vadgaon Budruk
664,3.0,1075.0,2.0,1,4500000.0,Wadgaon Sheri
665,3.0,1702.0,3.0,2,13000000.0,Viman Nagar
666,2.0,1630.0,2.0,2,20000000.0,Vishrant Wadi
667,2.0,1141.0,2.0,2,3854999.0,Wagholi
668,3.0,2072.0,3.0,2,10800000.0,Wakadewadi
670,3.0,1200.0,2.0,0,7000000.0,Warje
671,3.0,1350.0,3.0,0,7700000.0,Yerawada
672,4.0,2447.5,4.0,0,21400000.0,Alandi Road
673,3.0,1180.0,2.0,2,7834000.0,Ambegaon Budruk
674,3.0,2447.5,3.0,3,13000000.0,Anandnagar
675,2.0,1355.0,2.0,2,11500000.0,Aundh
676,1.5,830.5,1.5,0,5000000.0,Aundh Road
678,3.0,1640.0,2.0,1,12000000.0,Baner
679,4.5,1200.0,4.5,0,10000000.0,Baner road
680,3.0,1190.0,2.0,2,5700000.0,Bhandarkar Road
681,4.0,2400.0,4.0,2,21400000.0,Bhavani Peth
682,2.0,1019.0,2.0,2,4985000.0,Bibvewadi
683,3.0,1875.0,3.0,2,16500000.0,Bopodi
684,3.0,1250.0,3.0,2,4000000.0,Budhwar Peth
685,3.0,1200.0,3.0,2,14000000.0,Bund Garden
686,2.0,1140.0,2.0,1,5600000.0,Camp
687,3.0,1683.0,3.0,1,10900000.0,Chandan Nagar
689,4.0,2118.0,4.0,2,11100000.0,Deccan Gymkhana
690,4.0,1380.0,3.0,0,5800000.0,Dehu Road
691,2.0,1083.0,2.0,2,6175000.0,Dhankawadi
692,2.0,830.5,2.0,1,5500000.0,Dhayari Phata
693,3.0,2300.0,3.0,3,12000000.0,Dhole Patil
694,2.0,1240.0,2.0,2,6000000.0,Erandwane
695,3.0,1750.0,3.0,1,12000000.0,Fatima Nagar
697,3.0,1500.0,3.0,1,13900000.0,Ganesh Peth
698,2.0,985.0,2.0,1,4039000.0,Ganeshkhind
699,3.0,1500.0,2.0,1,8700000.0,Ghorpade Peth
700,2.0,1125.0,2.0,1,3249000.0,Ghorpadi
701,2.0,950.0,2.0,1,4400000.0,Gokhale Nagar
703,3.0,1580.0,3.0,3,7600000.0,Guruwar peth
704,3.0,1092.0,2.0,1,9850000.0,Hadapsar
705,2.0,1090.0,2.0,1,2834000.0,Hadapsar Industrial
706,3.0,2264.0,3.0,1,15900000.0,Hingne Khurd
707,3.0,1033.0,2.0,2,2553000.0,Jangali Maharaj
708,2.0,830.5,2.0,2,2450000.0,Kalyani Nagar
709,2.0,1045.0,2.0,0,4500000.0,Karve Nagar
710,2.0,1337.0,2.0,1,8200000.0,Karve Road
711,2.0,1200.0,2.0,2,3200000.0,Kasba Peth
712,3.0,1580.0,3.0,2,16000000.0,Katraj
713,3.0,1500.0,2.0,3,5400000.0,Khadaki
714,3.0,1640.0,4.0,2,9100000.0,Khadki
715,3.0,1570.0,3.0,2,6200000.0,Kharadi
716,3.0,1470.0,2.0,2,8200000.0,Kondhwa
717,2.0,1160.0,2.0,2,4061000.0,Kondhwa Budruk
718,2.0,1050.0,2.0,1,7100000.0,Kondhwa Khurd
719,3.0,1855.0,3.0,1,21400000.0,Koregaon Park
720,3.0,1460.0,2.0,1,9000000.0,Kothrud
721,3.0,1823.0,3.0,2,10000000.0,Law College
722,2.0,1094.0,2.0,2,4200000.0,Laxmi Road
723,2.0,1153.0,2.0,2,5700000.0,Lulla Nagar
724,3.0,1325.0,3.0,1,5700000.0,Mahatma Gandhi
725,4.0,1200.0,3.0,2,8500000.0,Mangalwar peth
726,3.0,1590.0,2.0,2,12500000.0,Manik Bagh
727,4.5,1210.0,4.0,2,16000000.0,Market yard
728,4.0,1200.0,4.0,0,21400000.0,Model colony
729,2.0,1202.0,2.0,1,4800000.0,Mukund Nagar
730,2.0,1202.0,2.0,1,5300000.0,Mundhawa
731,2.0,1200.0,2.0,3,6250000.0,Nagar Road
732,3.0,1688.0,3.0,1,11800000.0,Nana Peth
733,2.0,1020.0,2.0,1,5200000.0,Narayan Peth
734,2.0,1185.0,2.0,2,4700000.0,Narayangaon
735,2.0,1235.0,2.0,1,5204000.0,Navi Peth
736,4.0,2447.5,4.5,1,21400000.0,Padmavati
737,2.0,1077.0,2.0,2,3764000.0,Parvati Darshan
738,3.0,1415.0,2.0,3,6600000.0,Pashan
739,3.0,2330.0,3.0,2,16200000.0,Paud Road
740,2.0,830.5,2.0,2,3500000.0,Pirangut
741,1.5,830.5,1.5,0,2003000.0,Prabhat Road
742,2.0,1155.0,2.0,3,5995000.0,Pune Railway
743,4.0,2447.5,4.0,3,21400000.0,Rasta Peth
744,2.0,830.5,2.0,1,2200000.0,Raviwar Peth
745,2.0,1100.0,2.0,0,4800000.0,Sadashiv Peth
746,2.0,1150.0,2.0,3,5200000.0,Sahakar Nagar
747,1.5,830.5,1.5,1,6000000.0,Salunke Vihar
748,2.0,1468.0,2.0,1,14000000.0,Sasson Road
749,4.0,2447.5,4.5,2,21400000.0,Satara Road
750,3.0,2280.0,4.0,2,12600000.0,Senapati Bapat
751,2.0,1341.0,2.0,1,9700000.0,Shaniwar Peth
752,2.0,1279.0,2.0,1,7700000.0,Shivaji Nagar
753,4.0,2225.0,4.0,0,9888000.0,Shukrawar Peth
754,2.0,1185.0,2.0,2,4351000.0,Sinhagad Road
755,3.0,1750.0,3.0,2,8500000.0,Somwar Peth
756,2.0,1152.0,2.0,1,5350000.0,Swargate
757,4.5,1000.0,4.0,1,16000000.0,Tilak Road
758,2.0,1300.0,2.0,3,3600000.0,Uruli Devachi
759,4.0,2447.5,4.0,2,15500000.0,Vadgaon Budruk
760,2.0,1070.0,2.0,2,3900000.0,Wadgaon Sheri
761,2.0,1101.0,2.0,0,4500000.0,Viman Nagar
762,2.0,830.5,2.0,1,5500000.0,Vishrant Wadi
763,1.5,830.5,1.5,1,3685000.0,Wagholi
764,2.0,1070.0,2.0,1,5500000.0,Wakadewadi
765,3.0,1875.0,2.0,2,11000000.0,Wanowrie
766,2.0,830.5,2.0,1,5799000.0,Warje
767,4.5,2447.5,4.0,1,9000000.0,Yerawada
768,3.0,1750.0,3.0,2,13000000.0,Alandi Road
769,2.0,1215.0,2.0,1,6700000.0,Ambegaon Budruk
770,4.5,830.5,4.5,3,19000000.0,Anandnagar
771,2.0,830.5,2.0,1,3000000.0,Aundh
772,2.0,1160.0,2.0,0,5993500.0,Aundh Road
773,3.0,1779.0,3.0,2,8961000.0,Balaji Nagar
774,2.0,1105.0,2.0,2,5800000.0,Baner
776,3.0,1650.0,3.0,2,6000000.0,Bhandarkar Road
777,2.0,1694.0,2.0,2,15000000.0,Bhavani Peth
778,3.0,2376.0,3.0,1,20300000.0,Bibvewadi
779,3.0,1975.0,3.0,3,15000000.0,Bopodi
780,2.0,830.5,2.0,1,3300000.0,Budhwar Peth
781,2.0,1185.0,2.0,1,4100000.0,Bund Garden
782,1.5,830.5,1.5,0,2800000.0,Camp
784,3.0,1475.0,3.0,2,7500000.0,Dapodi
785,3.0,1618.0,3.0,3,8250000.0,Deccan Gymkhana
786,2.0,1120.0,2.0,0,6500000.0,Dehu Road
787,4.0,2181.0,3.0,2,15200000.0,Dhankawadi
788,4.0,1200.0,4.0,0,9000000.0,Dhayari Phata
789,4.5,830.5,4.0,3,6500000.0,Dhole Patil
790,3.0,1556.0,2.0,1,5913000.0,Erandwane
791,2.0,1179.0,2.0,1,6602000.0,Fatima Nagar
792,2.0,1296.0,2.0,2,8300000.0,Fergusson College
793,2.0,1275.0,2.0,2,5200000.0,Ganesh Peth
794,4.5,1875.0,2.0,2,21400000.0,Ganeshkhind
795,3.0,1400.0,2.0,2,7700000.0,Ghorpade Peth
796,2.0,1222.0,2.0,1,6300000.0,Ghorpadi
797,2.0,940.0,2.0,1,4100000.0,Gokhale Nagar
798,2.0,1185.0,2.0,2,4260000.0,Gultekdi
799,3.0,1779.0,3.0,2,11200000.0,Guruwar peth
800,3.0,1615.0,3.0,2,5976000.0,Hadapsar
802,2.0,1056.0,2.0,1,6100000.0,Hingne Khurd
803,2.0,1100.0,2.0,0,4600000.0,Jangali Maharaj
804,2.0,920.0,2.0,1,4000000.0,Kalyani Nagar
805,3.0,1602.0,2.0,0,7500000.0,Karve Nagar
806,2.0,1176.0,2.0,0,6200000.0,Karve Road
807,4.0,830.5,3.0,1,5900000.0,Kasba Peth
808,3.0,1352.0,3.0,0,13500000.0,Katraj
809,3.0,1717.0,3.0,3,9900000.0,Khadaki
810,4.0,2447.5,4.0,1,8000000.0,Khadki
811,4.0,2119.0,4.0,3,11100000.0,Kharadi
812,2.0,1246.0,2.0,1,6730000.0,Kondhwa
813,2.0,1141.0,2.0,1,4279000.0,Kondhwa Budruk
814,2.0,1157.0,2.0,1,8400000.0,Kondhwa Khurd
815,2.0,1025.0,2.0,2,2768000.0,Koregaon Park
816,1.5,830.5,1.5,2,3300000.0,Kothrud
817,2.0,1349.0,2.0,1,9800000.0,Law College
818,3.0,1566.0,3.0,1,8330000.0,Laxmi Road
819,4.0,2447.5,3.0,3,19500000.0,Lulla Nagar
820,3.0,1320.0,2.0,1,3813000.0,Mahatma Gandhi
821,3.0,1780.0,3.0,1,8483000.0,Mangalwar peth
822,2.0,1091.0,2.0,1,3490000.0,Manik Bagh
823,4.0,2447.5,4.0,3,21400000.0,Market yard
824,2.0,918.0,2.0,1,5049000.0,Model colony
825,4.0,1950.0,4.0,0,13000000.0,Mukund Nagar
826,3.0,1695.0,3.0,1,9000000.0,Mundhawa
827,3.0,1705.0,3.0,2,9500000.0,Nagar Road
828,3.0,1375.0,3.0,2,7500000.0,Nana Peth
829,1.5,830.5,1.5,1,3000000.0,Narayan Peth
830,2.0,1447.0,2.0,1,8300000.0,Narayangaon
831,2.0,1114.0,2.0,1,3900000.0,Navi Peth
832,3.0,1450.0,2.0,1,10000000.0,Padmavati
833,2.0,830.5,1.5,0,1600000.0,Parvati Darshan
834,2.0,1022.0,2.0,2,4000000.0,Pashan
835,2.0,1000.0,2.0,2,4500000.0,Paud Road
836,2.0,1128.0,2.0,1,6875000.0,Pirangut
837,2.0,1180.0,2.0,2,5700000.0,Prabhat Road
838,4.5,1000.0,4.5,1,6900000.0,Pune Railway
839,2.0,1200.0,2.0,1,15000000.0,Rasta Peth
840,3.0,2447.5,3.0,2,21400000.0,Raviwar Peth
841,2.0,1339.0,2.0,3,7500000.0,Sadashiv Peth
842,3.0,1400.0,2.0,3,5500000.0,Sahakar Nagar
843,2.0,1040.0,2.0,1,3952000.0,Salunke Vihar
844,2.0,1198.0,2.0,2,5800000.0,Sasson Road
846,3.0,1691.0,3.0,2,11300000.0,Senapati Bapat
847,3.0,1075.0,3.0,2,3600000.0,Shaniwar Peth
848,3.0,1630.0,3.0,2,19400000.0,Shivaji Nagar
849,3.0,1240.0,3.0,2,4350000.0,Shukrawar Peth
850,2.0,1115.0,2.0,0,5893500.0,Sinhagad Road
851,3.0,1665.0,3.0,2,8658000.0,Somwar Peth
853,2.0,1142.0,2.0,2,7000000.0,Tilak Road
854,3.0,1976.0,3.0,1,18400000.0,Uruli Devachi
856,3.0,1853.0,3.0,2,8200000.0,Wadgaon Sheri
857,4.5,830.5,4.0,1,7200000.0,Viman Nagar
858,2.0,1567.0,2.0,2,9200000.0,Vishrant Wadi
859,2.0,1090.0,2.0,1,2724000.0,Wagholi
860,4.5,1200.0,4.0,2,12500000.0,Wakadewadi
861,4.0,2400.0,4.0,1,21400000.0,Wanowrie
862,2.0,1175.0,2.0,2,5147000.0,Warje
863,2.0,1200.0,2.0,2,5200000.0,Yerawada
864,2.0,995.0,2.0,1,4100000.0,Alandi Road
865,2.0,884.0,2.0,1,4110000.0,Ambegaon Budruk
866,4.5,900.0,3.0,2,8000000.0,Anandnagar
867,2.0,1170.0,2.0,2,5700000.0,Aundh
868,2.0,1225.0,2.0,1,4655000.0,Aundh Road
869,2.0,1342.0,2.0,1,7330000.0,Balaji Nagar
870,2.0,1345.0,2.0,1,6700000.0,Baner
871,3.0,1320.0,3.0,0,6500000.0,Baner road
873,2.0,1140.0,2.0,1,4939000.0,Bhavani Peth
874,2.0,1300.0,2.0,1,5000000.0,Bibvewadi
875,3.0,1652.0,3.0,2,8500000.0,Bopodi
876,3.0,2072.0,4.0,2,14200000.0,Budhwar Peth
878,3.0,1360.0,2.0,1,7100000.0,Camp
879,3.0,1145.0,2.0,2,6000000.0,Chandan Nagar
880,3.0,1540.0,2.0,0,4000000.0,Dapodi
881,2.0,1278.0,2.0,2,9500000.0,Deccan Gymkhana
882,1.5,830.5,1.5,1,4000000.0,Dehu Road
883,3.0,1100.0,3.0,2,5800000.0,Dhankawadi
884,3.0,1200.0,3.0,0,9500000.0,Dhayari Phata
885,4.5,2447.5,4.5,2,11500000.0,Dhole Patil
886,1.5,830.5,1.5,0,1600000.0,Erandwane
887,2.0,1015.0,2.0,2,2588000.0,Fatima Nagar
888,4.5,2447.5,4.5,2,21400000.0,Fergusson College
889,4.5,2447.5,4.5,1,21400000.0,Ganesh Peth
890,3.0,1356.0,2.0,3,6600000.0,Ganeshkhind
891,2.0,830.5,2.0,1,2800000.0,Ghorpade Peth
892,3.0,1200.0,2.0,0,6600000.0,Ghorpadi
893,2.0,1050.0,2.0,0,3700000.0,Gokhale Nagar
894,2.0,1180.0,2.0,1,6900000.0,Gultekdi
895,2.0,1116.0,2.0,3,5191000.0,Guruwar peth
896,2.0,1070.0,2.0,1,4279000.0,Hadapsar
897,2.0,1385.0,2.0,3,8000000.0,Hadapsar Industrial
898,1.5,1000.0,1.5,1,7000000.0,Hingne Khurd
899,3.0,1897.0,3.0,2,13000000.0,Jangali Maharaj
900,2.0,1005.0,2.0,1,5578000.0,Kalyani Nagar
901,3.0,1575.0,3.0,2,12500000.0,Karve Nagar
902,2.0,975.0,2.0,1,6500000.0,Karve Road
903,3.0,1904.0,3.0,2,12000000.0,Kasba Peth
904,1.5,930.0,1.5,1,3000000.0,Katraj
905,1.5,830.5,1.5,1,2600000.0,Khadaki
906,1.5,830.5,1.5,1,1700000.0,Khadki
907,2.0,2400.0,3.0,1,15000000.0,Kharadi
908,2.0,1410.0,1.5,0,21400000.0,Kondhwa
909,3.0,2238.0,3.0,1,14000000.0,Kondhwa Budruk
910,2.0,1174.0,2.0,1,6900000.0,Kondhwa Khurd
911,4.0,2447.5,4.0,3,21400000.0,Koregaon Park
912,3.0,2225.0,2.0,1,12500000.0,Kothrud
913,2.0,1250.0,2.0,0,20000000.0,Law College
914,2.0,918.0,2.0,2,5200000.0,Laxmi Road
915,2.0,1250.0,2.0,3,5200000.0,Lulla Nagar
917,2.0,1170.0,2.0,3,5300000.0,Mangalwar peth
918,1.5,1300.0,1.5,0,20000000.0,Manik Bagh
919,2.0,830.5,2.0,1,4500000.0,Market yard
920,3.0,1710.0,3.0,2,10700000.0,Model colony
921,3.0,1082.0,2.0,1,5750000.0,Mukund Nagar
922,2.0,1001.0,2.0,2,3303000.0,Mundhawa
924,3.0,1590.0,2.0,1,5400000.0,Nana Peth
925,3.0,2400.0,2.0,0,8000000.0,Narayan Peth
926,3.0,1554.0,3.0,2,5500000.0,Narayangaon
927,2.0,1000.0,2.0,0,4341500.0,Navi Peth
928,4.5,2447.5,4.5,2,21400000.0,Padmavati
929,2.0,884.0,1.5,0,5800000.0,Parvati Darshan
930,2.0,1045.0,2.0,1,9889000.0,Pashan
931,2.0,1019.0,2.0,2,4986000.0,Paud Road
932,3.0,1935.0,4.0,2,13000000.0,Pirangut
933,3.0,1135.0,2.0,2,3972999.0,Prabhat Road
934,3.0,1680.0,3.0,2,15000000.0,Pune Railway
935,4.0,2447.5,4.5,2,21400000.0,Rasta Peth
936,4.0,2447.5,4.0,3,21400000.0,Raviwar Peth
937,3.0,2447.5,3.0,1,21400000.0,Sadashiv Peth
939,4.5,1800.0,4.0,3,18700000.0,Salunke Vihar
940,3.0,1799.0,3.0,3,9000000.0,Sasson Road
942,1.5,830.5,1.5,1,1600000.0,Senapati Bapat
943,2.0,1047.0,2.0,1,8200000.0,Shaniwar Peth
944,2.0,1282.0,2.0,2,8700000.0,Shivaji Nagar
945,2.0,1020.0,2.0,1,4590000.0,Shukrawar Peth
946,4.0,1080.0,3.0,1,15500000.0,Sinhagad Road
947,2.0,1495.0,2.0,1,7950000.0,Somwar Peth
948,4.0,2447.5,4.0,1,21400000.0,Swargate
949,3.0,1611.0,2.0,2,6444000.0,Tilak Road
950,4.0,2447.5,4.5,2,21400000.0,Uruli Devachi
951,3.0,1500.0,2.0,2,9500000.0,Vadgaon Budruk
952,3.0,1500.0,2.0,2,9500000.0,Wadgaon Sheri
954,3.0,1540.0,3.0,0,5000000.0,Vishrant Wadi
955,3.0,1639.0,3.0,1,8000000.0,Wagholi
957,2.0,1303.0,2.0,2,5579000.0,Wanowrie
958,2.0,1005.0,1.5,1,11000000.0,Warje
959,1.5,830.5,1.5,0,1841000.0,Yerawada
960,3.0,1305.0,3.0,1,3328000.0,Alandi Road
961,3.0,830.5,4.0,0,9500000.0,Ambegaon Budruk
962,2.0,1300.0,1.5,1,11500000.0,Anandnagar
963,3.0,1440.0,2.0,3,6800000.0,Aundh
964,2.0,901.0,2.0,1,3514000.0,Aundh Road
965,3.0,1725.0,3.0,3,20000000.0,Balaji Nagar
966,3.0,900.0,2.0,1,4200000.0,Baner
967,2.0,1060.0,2.0,1,5500000.0,Baner road
